timesteps,modified_simple_model_example.is_valid[N/A],modified_simple_model_example.energy_usage[Sm3/cd],modified_simple_model_example.energy_usage_cumulative[Sm3 (cd)],modified_simple_model_example.power[MW (sd)],modified_simple_model_example.power_cumulative[GWh (cd)],modified_simple_model_example.co2.rate[t/cd],modified_simple_model_example.co2.cumulative[t (cd)],modified_simple_model_example.hydrocarbon_export_rate[Sm3/cd],modified_simple_model_example.power_electrical[MW (sd)],modified_simple_model_example.power_electrical_cumulative[GWh (cd)],modified_simple_model_example.power_mechanical[MW (sd)],modified_simple_model_example.power_mechanical_cumulative[GWh (cd)],Installation A.is_valid[N/A],Installation A.energy_usage[Sm3/cd],Installation A.energy_usage_cumulative[Sm3 (cd)],Installation A.power[MW (sd)],Installation A.power_cumulative[GWh (cd)],Installation A.co2.rate[t/cd],Installation A.co2.cumulative[t (cd)],Installation A.hydrocarbon_export_rate[Sm3/cd],Installation A.power_electrical[MW (sd)],Installation A.power_electrical_cumulative[GWh (cd)],Installation A.power_mechanical[MW (sd)],Installation A.power_mechanical_cumulative[GWh (cd)],Installation A.regularity[N/A],Generator set A.is_valid[N/A],Generator set A.energy_usage[Sm3/cd],Generator set A.energy_usage_cumulative[Sm3 (cd)],Generator set A.power[MW (sd)],Generator set A.power_cumulative[GWh (cd)],Generator set A.co2.rate[t/cd],Generator set A.co2.cumulative[t (cd)],Generator set A.power_capacity_margin[MW (sd)],Gas injection compressor.is_valid[N/A],Gas injection compressor.energy_usage[MW (sd)],Gas injection compressor.energy_usage_cumulative[MWd (cd)],Gas injection compressor.power[MW (sd)],Gas injection compressor.power_cumulative[GWh (cd)],Gas injection compressor.recirculation_loss[MW (sd)],Gas injection compressor.rate_exceeds_maximum[N/A],Produced water reinjection pump.is_valid[N/A],Produced water reinjection pump.energy_usage[MW (sd)],Produced water reinjection pump.energy_usage_cumulative[MWd (cd)],Produced water reinjection pump.power[MW (sd)],Produced water reinjection pump.power_cumulative[GWh (cd)],Produced water reinjection pump.inlet_liquid_rate_m3_per_day[Sm3/sd],Produced water reinjection pump.inlet_pressure_bar[bara],Produced water reinjection pump.outlet_pressure_bar[bara],Produced water reinjection pump.operational_head[J/kg],Base production load.is_valid[N/A],Base production load.energy_usage[MW (sd)],Base production load.energy_usage_cumulative[MWd (cd)],Base production load.power[MW (sd)],Base production load.power_cumulative[GWh (cd)],Flare.is_valid[N/A],Flare.energy_usage[Sm3/cd],Flare.energy_usage_cumulative[Sm3 (cd)],Flare.co2.rate[t/cd],Flare.co2.cumulative[t (cd)],Sea water injection pump.is_valid[N/A],Sea water injection pump.energy_usage[MW (sd)],Sea water injection pump.energy_usage_cumulative[MWd (cd)],Sea water injection pump.power[MW (sd)],Sea water injection pump.power_cumulative[GWh (cd)]
2015-11-01 01:00:00,1,         91180.00000,      34237959.00000,            11.80000,           112.39510,           199.68420,         74981.13000,         20000.00000,            11.80000,           112.39510,             0.00000,             0.00000,1,         91180.00000,      34237959.00000,            11.80000,           112.39510,           199.68420,         74981.13000,         20000.00000,            11.80000,           112.39510,             0.00000,             0.00000,             1.00000,1,         84180.00000,      31899959.00000,            11.80000,           112.39510,           184.35420,         69860.91000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          3941.20000,            11.80000,            94.58880,1,          7000.00000,       2338000.00000,            15.33000,          5120.22000,1,             0.00000,             0.00000,             0.00000,             0.00000
2015-12-01 01:00:00,1,         91180.00000,      37064539.00000,            11.80000,           121.17430,           199.68420,         81171.34000,         19999.35000,            11.80000,           121.17430,             0.00000,             0.00000,1,         91180.00000,      37064539.00000,            11.80000,           121.17430,           199.68420,         81171.34000,         19999.35000,            11.80000,           121.17430,             0.00000,             0.00000,             1.00000,1,         84180.00000,      34509539.00000,            11.80000,           121.17430,           184.35420,         75575.89000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          4307.00000,            11.80000,           103.36800,1,          7000.00000,       2555000.00000,            15.33000,          5595.45000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-01-01 01:00:00,1,         91180.00000,      39891119.00000,            11.80000,           129.95350,           199.68420,         87361.55000,         20000.00000,            11.80000,           129.95350,             0.00000,             0.00000,1,         91180.00000,      39891119.00000,            11.80000,           129.95350,           199.68420,         87361.55000,         20000.00000,            11.80000,           129.95350,             0.00000,             0.00000,             1.00000,1,         84180.00000,      37119119.00000,            11.80000,           129.95350,           184.35420,         81290.87000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          4672.80000,            11.80000,           112.14720,1,          7000.00000,       2772000.00000,            15.33000,          6070.68000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-02-01 01:00:00,1,         91180.00000,      42440360.00000,            11.80000,           137.87130,           199.68420,         92944.39000,         19999.99000,            11.80000,           137.87130,             0.00000,             0.00000,1,         91180.00000,      42440360.00000,            11.80000,           137.87130,           199.68420,         92944.39000,         19999.99000,            11.80000,           137.87130,             0.00000,             0.00000,             1.00000,1,         84180.00000,      39472651.00000,            11.80000,           137.87130,           184.35420,         86445.11000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5002.70800,            11.80000,           120.06500,1,          7000.00000,       2967708.00000,            15.33000,          6499.28100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-02-29 00:00:00,1,         91180.00000,      45266940.00000,            11.80000,           146.65050,           199.68420,         99134.60000,         19999.99000,            11.80000,           146.65050,             0.00000,             0.00000,1,         91180.00000,      45266940.00000,            11.80000,           146.65050,           199.68420,         99134.60000,         19999.99000,            11.80000,           146.65050,             0.00000,             0.00000,             1.00000,1,         84180.00000,      42082231.00000,            11.80000,           146.65050,           184.35420,         92160.09000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5368.50800,            11.80000,           128.84420,1,          7000.00000,       3184708.00000,            15.33000,          6974.51100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-03-31 00:00:00,1,         91180.00000,      48002340.00000,            11.80000,           155.14650,           199.68420,        105125.10000,         19999.94000,            11.80000,           155.14650,             0.00000,             0.00000,1,         91180.00000,      48002340.00000,            11.80000,           155.14650,           199.68420,        105125.10000,         19999.94000,            11.80000,           155.14650,             0.00000,             0.00000,             1.00000,1,         84180.00000,      44607631.00000,            11.80000,           155.14650,           184.35420,         97690.71000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          5722.50800,            11.80000,           137.34020,1,          7000.00000,       3394708.00000,            15.33000,          7434.41100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-04-30 00:00:00,1,         91180.00000,      50828920.00000,            11.80000,           163.92570,           199.68420,        111315.30000,         20000.00000,            11.80000,           163.92570,             0.00000,             0.00000,1,         91180.00000,      50828920.00000,            11.80000,           163.92570,           199.68420,        111315.30000,         20000.00000,            11.80000,           163.92570,             0.00000,             0.00000,             1.00000,1,         84180.00000,      47217211.00000,            11.80000,           163.92570,           184.35420,        103405.70000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6088.30800,            11.80000,           146.11940,1,          7000.00000,       3611708.00000,            15.33000,          7909.64100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-05-31 00:00:00,1,         91180.00000,      53564320.00000,            11.80000,           172.42170,           199.68420,        117305.90000,         20000.00000,            11.80000,           172.42170,             0.00000,             0.00000,1,         91180.00000,      53564320.00000,            11.80000,           172.42170,           199.68420,        117305.90000,         20000.00000,            11.80000,           172.42170,             0.00000,             0.00000,             1.00000,1,         84180.00000,      49742611.00000,            11.80000,           172.42170,           184.35420,        108936.30000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6442.30800,            11.80000,           154.61540,1,          7000.00000,       3821708.00000,            15.33000,          8369.54100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-06-30 00:00:00,1,         91180.00000,      56390900.00000,            11.80000,           181.20090,           199.68420,        123496.10000,         20000.00000,            11.80000,           181.20090,             0.00000,             0.00000,1,         91180.00000,      56390900.00000,            11.80000,           181.20090,           199.68420,        123496.10000,         20000.00000,            11.80000,           181.20090,             0.00000,             0.00000,             1.00000,1,         84180.00000,      52352191.00000,            11.80000,           181.20090,           184.35420,        114651.30000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          6808.10800,            11.80000,           163.39460,1,          7000.00000,       4038708.00000,            15.33000,          8844.77100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-07-31 00:00:00,1,         91180.00000,      59217480.00000,            11.80000,           189.98010,           199.68420,        129686.30000,         20000.00000,            11.80000,           189.98010,             0.00000,             0.00000,1,         91180.00000,      59217480.00000,            11.80000,           189.98010,           199.68420,        129686.30000,         20000.00000,            11.80000,           189.98010,             0.00000,             0.00000,             1.00000,1,         84180.00000,      54961771.00000,            11.80000,           189.98010,           184.35420,        120366.30000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7173.90800,            11.80000,           172.17380,1,          7000.00000,       4255708.00000,            15.33000,          9320.00100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-08-31 00:00:00,1,         91180.00000,      61952880.00000,            11.80000,           198.47610,           199.68420,        135676.80000,         19929.79000,            11.80000,           198.47610,             0.00000,             0.00000,1,         91180.00000,      61952880.00000,            11.80000,           198.47610,           199.68420,        135676.80000,         19929.79000,            11.80000,           198.47610,             0.00000,             0.00000,             1.00000,1,         84180.00000,      57487171.00000,            11.80000,           198.47610,           184.35420,        125896.90000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7527.90800,            11.80000,           180.66980,1,          7000.00000,       4465708.00000,            15.33000,          9779.90100,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-09-30 00:00:00,1,         91180.00000,      64783259.00000,            11.80000,           207.26710,           199.68420,        141875.30000,         19063.81000,            11.80000,           207.26710,             0.00000,             0.00000,1,         91180.00000,      64783259.00000,            11.80000,           207.26710,           199.68420,        141875.30000,         19063.81000,            11.80000,           207.26710,             0.00000,             0.00000,             1.00000,1,         84180.00000,      60100259.00000,            11.80000,           207.26710,           184.35420,        131619.60000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          7894.20000,            11.80000,           189.46080,1,          7000.00000,       4683000.00000,            15.33000,         10255.77000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-10-31 01:00:00,1,         91180.00000,      67518659.00000,            11.80000,           215.76310,           199.68420,        147865.90000,         18314.58000,            11.80000,           215.76310,             0.00000,             0.00000,1,         91180.00000,      67518659.00000,            11.80000,           215.76310,           199.68420,        147865.90000,         18314.58000,            11.80000,           215.76310,             0.00000,             0.00000,             1.00000,1,         84180.00000,      62625659.00000,            11.80000,           215.76310,           184.35420,        137150.20000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8248.20000,            11.80000,           197.95680,1,          7000.00000,       4893000.00000,            15.33000,         10715.67000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-11-30 01:00:00,1,         91180.00000,      70345239.00000,            11.80000,           224.54230,           199.68420,        154056.10000,         17599.30000,            11.80000,           224.54230,             0.00000,             0.00000,1,         91180.00000,      70345239.00000,            11.80000,           224.54230,           199.68420,        154056.10000,         17599.30000,            11.80000,           224.54230,             0.00000,             0.00000,             1.00000,1,         84180.00000,      65235239.00000,            11.80000,           224.54230,           184.35420,        142865.20000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8614.00000,            11.80000,           206.73600,1,          7000.00000,       5110000.00000,            15.33000,         11190.90000,1,             0.00000,             0.00000,             0.00000,             0.00000
2016-12-31 01:00:00,1,         91180.00000,      73171819.00000,            11.80000,           233.32150,           199.68420,        160246.30000,         16970.38000,            11.80000,           233.32150,             0.00000,             0.00000,1,         91180.00000,      73171819.00000,            11.80000,           233.32150,           199.68420,        160246.30000,         16970.38000,            11.80000,           233.32150,             0.00000,             0.00000,             1.00000,1,         84180.00000,      67844819.00000,            11.80000,           233.32150,           184.35420,        148580.20000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          8979.80000,            11.80000,           215.51520,1,          7000.00000,       5327000.00000,            15.33000,         11666.13000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-01-31 01:00:00,1,         91180.00000,      75721060.00000,            11.80000,           241.23930,           199.68420,        165829.10000,         16450.45000,            11.80000,           241.23930,             0.00000,             0.00000,1,         91180.00000,      75721060.00000,            11.80000,           241.23930,           199.68420,        165829.10000,         16450.45000,            11.80000,           241.23930,             0.00000,             0.00000,             1.00000,1,         84180.00000,      70198351.00000,            11.80000,           241.23930,           184.35420,        153734.40000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          9309.70800,            11.80000,           223.43300,1,          7000.00000,       5522708.00000,            15.33000,         12094.73000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-02-28 00:00:00,1,         91180.00000,      78547640.00000,            11.80000,           250.01850,           199.68420,        172019.30000,         15908.93000,            11.80000,           250.01850,             0.00000,             0.00000,1,         91180.00000,      78547640.00000,            11.80000,           250.01850,           199.68420,        172019.30000,         15908.93000,            11.80000,           250.01850,             0.00000,             0.00000,             1.00000,1,         84180.00000,      72807931.00000,            11.80000,           250.01850,           184.35420,        159449.40000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,          9675.50800,            11.80000,           232.21220,1,          7000.00000,       5739708.00000,            15.33000,         12569.96000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-03-31 00:00:00,1,         91180.00000,      81283040.00000,            11.80000,           258.51450,           199.68420,        178009.90000,         15412.58000,            11.80000,           258.51450,             0.00000,             0.00000,1,         91180.00000,      81283040.00000,            11.80000,           258.51450,           199.68420,        178009.90000,         15412.58000,            11.80000,           258.51450,             0.00000,             0.00000,             1.00000,1,         84180.00000,      75333331.00000,            11.80000,           258.51450,           184.35420,        164980.00000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10029.51000,            11.80000,           240.70820,1,          7000.00000,       5949708.00000,            15.33000,         13029.86000,1,             0.00000,             0.00000,             0.00000,             0.00000
2017-04-30 00:00:00,1,         91180.00000,      84109620.00000,            11.80000,           267.29370,           199.68420,        184200.10000,         14897.57000,            11.80000,           267.29370,             0.00000,             0.00000,1,         91180.00000,      84109620.00000,            11.80000,           267.29370,           199.68420,        184200.10000,         14897.57000,            11.80000,           267.29370,             0.00000,             0.00000,             1.00000,1,         84180.00000,      77942911.00000,            11.80000,           267.29370,           184.35420,        170695.00000,            88.20000,1,             0.00000,           741.92920,             0.00000,            17.80630,             0.00000,0,1,             0.00000,             0.00000,             0.00000,             0.00000,             0.00000,            10.00000,           200.00000,         18811.88000,1,            11.80000,         10395.31000,            11.80000,           249.48740,1,          7000.00000,       6166708.00000,            15.33000,         13505.09000,1,             0.00000,             0.00000,             0.00000,             0.00000
